,method,test
2850,"  public static HttpRequest delete(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_DELETE);
  }","  public void test2850()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.delete(uRL0);
}"
2851,"  public String toString() {
    return method() + ' ' + url();
  }","  public void test2851()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.delete(uRL0);
}"
2852,"  public HttpRequest bufferSize(final int size) {
    if (size < 1)
      throw new IllegalArgumentException(""Size must be greater than zero"");
    bufferSize = size;
    return this;
  }","  public void test2852()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.delete(uRL0);
}"
2853,"  public HttpRequest ignoreCloseExceptions(final boolean ignore) {
    ignoreCloseExceptions = ignore;
    return this;
  }","  public void test2853()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.delete(uRL0);
}"
2854,"  public static HttpRequest delete(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_DELETE);
  }","  public void test2854()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.delete(uRL0);
}"
2855,,"  public void test2855()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2856,,"  public void test2856()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2857,,"  public void test2857()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2858,,"  public void test2858()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2859,,"  public void test2859()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2860,,"  public void test2860()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2861,,"  public void test2861()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2862,,"  public void test2862()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2863,,"  public void test2863()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
}"
2864,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2864()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2865,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2865()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2866,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2866()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2867,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2867()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2868,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2868()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2869,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2869()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2870,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2870()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2871,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2871()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2872,"  public HttpRequest bufferSize(final int size) {
    if (size < 1)
      throw new IllegalArgumentException(""Size must be greater than zero"");
    bufferSize = size;
    return this;
  }","  public void test2872()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2873,"  public HttpRequest ignoreCloseExceptions(final boolean ignore) {
    ignoreCloseExceptions = ignore;
    return this;
  }","  public void test2873()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2874,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2874()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
}"
2875,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2875()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
      String string0 = HttpRequest.HEADER_SERVER;
}"
2876,"  public static HttpRequest options(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_OPTIONS);
  }","  public void test2876()  throws Throwable  {
      URL uRL0 = MockURL.getFileExample();
      HttpRequest httpRequest0 = HttpRequest.options(uRL0);
      String string0 = HttpRequest.HEADER_SERVER;
}"
2877,"  public HttpRequest ignoreCloseExceptions(final boolean ignore) {
    ignoreCloseExceptions = ignore;
    return this;
  }","  public void test2877()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
}"
2878,"  public HttpRequest bufferSize(final int size) {
    if (size < 1)
      throw new IllegalArgumentException(""Size must be greater than zero"");
    bufferSize = size;
    return this;
  }","  public void test2878()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
}"
2879,"  public static HttpRequest delete(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_DELETE);
  }","  public void test2879()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
}"
2880,"  public HttpRequest ignoreCloseExceptions(final boolean ignore) {
    ignoreCloseExceptions = ignore;
    return this;
  }","  public void test2880()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
      int int0 = 0;
      HttpRequest httpRequest1 = httpRequest0.useProxy(""v<FSSS=L.}F*@T"", 0);
}"
2881,"  public HttpRequest bufferSize(final int size) {
    if (size < 1)
      throw new IllegalArgumentException(""Size must be greater than zero"");
    bufferSize = size;
    return this;
  }","  public void test2881()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
      int int0 = 0;
      HttpRequest httpRequest1 = httpRequest0.useProxy(""v<FSSS=L.}F*@T"", 0);
}"
2882,"  public HttpRequest bufferSize(final int size) {
    if (size < 1)
      throw new IllegalArgumentException(""Size must be greater than zero"");
    bufferSize = size;
    return this;
  }","  public void test2882()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
      int int0 = 0;
      HttpRequest httpRequest1 = httpRequest0.useProxy(""v<FSSS=L.}F*@T"", 0);
}"
2883,"  public HttpRequest ignoreCloseExceptions(final boolean ignore) {
    ignoreCloseExceptions = ignore;
    return this;
  }","  public void test2883()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
      int int0 = 0;
      HttpRequest httpRequest1 = httpRequest0.useProxy(""v<FSSS=L.}F*@T"", 0);
}"
2884,"  public HttpRequest useProxy(final String proxyHost, final int proxyPort) {
    if (connection != null)
      throw new IllegalStateException(""The connection has already been created. This method must be called before reading or writing to the request."");

    this.httpProxyHost = proxyHost;
    this.httpProxyPort = proxyPort;
    return this;
  }","  public void test2884()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
      int int0 = 0;
      HttpRequest httpRequest1 = httpRequest0.useProxy(""v<FSSS=L.}F*@T"", 0);
}"
2885,"  public HttpRequest useProxy(final String proxyHost, final int proxyPort) {
    if (connection != null)
      throw new IllegalStateException(""The connection has already been created. This method must be called before reading or writing to the request."");

    this.httpProxyHost = proxyHost;
    this.httpProxyPort = proxyPort;
    return this;
  }","  public void test2885()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
      int int0 = 0;
      HttpRequest httpRequest1 = httpRequest0.useProxy(""v<FSSS=L.}F*@T"", 0);
}"
2886,"  public HttpRequest useProxy(final String proxyHost, final int proxyPort) {
    if (connection != null)
      throw new IllegalStateException(""The connection has already been created. This method must be called before reading or writing to the request."");

    this.httpProxyHost = proxyHost;
    this.httpProxyPort = proxyPort;
    return this;
  }","  public void test2886()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.delete((URL) null);
      int int0 = 0;
      HttpRequest httpRequest1 = httpRequest0.useProxy(""v<FSSS=L.}F*@T"", 0);
}"
2887,,"  public void test2887()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2888,,"  public void test2888()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2889,,"  public void test2889()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2890,,"  public void test2890()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2891,,"  public void test2891()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2892,"  public String toString() {
    return method() + ' ' + url();
  }","  public void test2892()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2893,,"  public void test2893()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2894,,"  public void test2894()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2895,,"  public void test2895()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2896,,"  public void test2896()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2897,,"  public void test2897()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2898,,"  public void test2898()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2899,,"  public void test2899()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
}"
2900,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2900()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2901,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2901()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2902,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2902()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2903,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2903()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2904,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2904()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2905,"  public String toString() {
    return method() + ' ' + url();
  }","  public void test2905()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2906,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2906()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2907,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2907()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2908,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2908()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2909,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2909()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2910,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2910()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2911,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2911()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2912,"  public HttpRequest bufferSize(final int size) {
    if (size < 1)
      throw new IllegalArgumentException(""Size must be greater than zero"");
    bufferSize = size;
    return this;
  }","  public void test2912()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2913,"  public HttpRequest ignoreCloseExceptions(final boolean ignore) {
    ignoreCloseExceptions = ignore;
    return this;
  }","  public void test2913()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2914,"  public static HttpRequest trace(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_TRACE);
  }","  public void test2914()  throws Throwable  {
      URLStreamHandler uRLStreamHandler0 = mock(URLStreamHandler.class, new ViolatedAssumptionAnswer());
      URL uRL0 = MockURL.URL(""ETag"", ""Security exception configuring SSL context"", 0, ""TYaA=4>NV?0/3hC<[N"", uRLStreamHandler0);
      HttpRequest httpRequest0 = HttpRequest.trace(uRL0);
}"
2915,,"  public void test2915()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2916,,"  public void test2916()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2917,"  public String toString() {
    return method() + ' ' + url();
  }","  public void test2917()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2918,,"  public void test2918()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2919,,"  public void test2919()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2920,,"  public void test2920()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2921,,"  public void test2921()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2922,,"  public void test2922()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2923,,"  public void test2923()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2924,,"  public void test2924()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2925,,"  public void test2925()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
}"
2926,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2926()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2927,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2927()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2928,"  public String toString() {
    return method() + ' ' + url();
  }","  public void test2928()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2929,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2929()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2930,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2930()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2931,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2931()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2932,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2932()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2933,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2933()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2934,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2934()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2935,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2935()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2936,"  public HttpRequest bufferSize(final int size) {
    if (size < 1)
      throw new IllegalArgumentException(""Size must be greater than zero"");
    bufferSize = size;
    return this;
  }","  public void test2936()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2937,"  public HttpRequest ignoreCloseExceptions(final boolean ignore) {
    ignoreCloseExceptions = ignore;
    return this;
  }","  public void test2937()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2938,"  public static HttpRequest post(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_POST);
  }","  public void test2938()  throws Throwable  {
      URL uRL0 = MockURL.getHttpExample();
      HttpRequest httpRequest0 = HttpRequest.post(uRL0);
}"
2939,"  public HttpRequest bufferSize(final int size) {
    if (size < 1)
      throw new IllegalArgumentException(""Size must be greater than zero"");
    bufferSize = size;
    return this;
  }","  public void test2939()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.head((URL) null);
}"
2940,"  public HttpRequest ignoreCloseExceptions(final boolean ignore) {
    ignoreCloseExceptions = ignore;
    return this;
  }","  public void test2940()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.head((URL) null);
}"
2941,"  public static HttpRequest head(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_HEAD);
  }","  public void test2941()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.head((URL) null);
}"
2942,"  public static HttpRequest head(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_HEAD);
  }","  public void test2942()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.head((URL) null);
      float float0 = 2288.3752F;
      Float float1 = new Float(2288.3752F);
}"
2943,"  public static HttpRequest head(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_HEAD);
  }","  public void test2943()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.head((URL) null);
      float float0 = 2288.3752F;
      Float float1 = new Float(2288.3752F);
}"
2944,"  public static HttpRequest head(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_HEAD);
  }","  public void test2944()  throws Throwable  {
      URL uRL0 = null;
      HttpRequest httpRequest0 = HttpRequest.head((URL) null);
      float float0 = 2288.3752F;
      Float float1 = new Float(2288.3752F);
}"
2945,"  public static HttpRequest put(final CharSequence url)
      throws HttpRequestException {
    return new HttpRequest(url, METHOD_PUT);
  }","  public void test2945()  throws Throwable  {
      CharSequence charSequence0 = null;
      // Undeclared exception!
      try {
        HttpRequest.put((CharSequence) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""com.github.kevinsawicki.http.HttpRequest"", e);
      }
  }"
2946,,"  public void test2946()  throws Throwable  {
      String string0 = HttpRequest.METHOD_HEAD;
}"
2947,,"  public void test2947()  throws Throwable  {
      String string0 = HttpRequest.METHOD_HEAD;
}"
