,method,test
2262,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test22()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      ASTMulNode aSTMulNode0 = new ASTMulNode(0);
      Object object0 = operatorController0.visit(aSTMulNode0, operatorController0);
}"
2263,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test23()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      ASTDivNode aSTDivNode0 = new ASTDivNode(0);
      Object object0 = operatorController0.visit(aSTDivNode0, "" _>-Oz7~9Rg+imUTop?"");
}"
2264,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test24()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      ASTSWNode aSTSWNode0 = new ASTSWNode((Parser) null, 0);
      Object object0 = operatorController0.visit(aSTSWNode0, aSTSWNode0);
}"
2265,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test25()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      ASTNRNode aSTNRNode0 = new ASTNRNode(0);
      ASTSetXorNode aSTSetXorNode0 = new ASTSetXorNode(0);
      Object object0 = operatorController0.visit(aSTSetXorNode0, aSTNRNode0);
}"
2266,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test26()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      ASTBitwiseXorNode aSTBitwiseXorNode0 = new ASTBitwiseXorNode((Parser) null, 1833);
      ASTSubNode aSTSubNode0 = new ASTSubNode((Parser) null, 1833);
      Object object0 = operatorController0.visit(aSTSubNode0, aSTBitwiseXorNode0);
}"
2267,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test27()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      Parser parser0 = new Parser(""\""lt\"""");
      ASTLENode aSTLENode0 = new ASTLENode(parser0, 2128);
      Object object0 = operatorController0.visit(aSTLENode0, ""\""lt\"""");
}"
2268,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test28()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      ASTGENode aSTGENode0 = new ASTGENode((Parser) null, 0);
      Object object0 = operatorController0.visit(aSTGENode0, aSTGENode0);
}"
2269,"    boolean control(final JexlNode node, Boolean safe) {
        return Boolean.TRUE.equals(node.jjtAccept(this, safe));
    }","  public void test29()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      ASTNRNode aSTNRNode0 = new ASTNRNode(0);
      Boolean boolean0 = Boolean.FALSE;
      boolean boolean1 = operatorController0.control(aSTNRNode0, boolean0);
}"
2270,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test30()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      Object object0 = operatorController0.visit((ASTBitwiseAndNode) null, ""unable to get object property, class: "");
}"
2271,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test31()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      Boolean boolean0 = Boolean.valueOf(""\""lt\"""");
      ASTNotNode aSTNotNode0 = new ASTNotNode(2128);
      Object object0 = operatorController0.visit(aSTNotNode0, boolean0);
}"
2272,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test32()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      StringProvider stringProvider0 = new StringProvider("" _>-Oz7~9Rg+imUTop?"");
      Parser parser0 = new Parser(stringProvider0);
      ASTBitwiseComplNode aSTBitwiseComplNode0 = new ASTBitwiseComplNode(parser0, 0);
      Object object0 = operatorController0.visit(aSTBitwiseComplNode0, parser0);
}"
2273,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test33()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      StringProvider stringProvider0 = new StringProvider("" _>-Oz7~9Rg+imUTop?"");
      Parser parser0 = new Parser(stringProvider0);
      ASTBitwiseComplNode aSTBitwiseComplNode0 = new ASTBitwiseComplNode(parser0, 0);
      Object object0 = operatorController0.visit(aSTBitwiseComplNode0, parser0);
      ASTGTNode aSTGTNode0 = new ASTGTNode(0);
      Object object1 = operatorController0.visit(aSTGTNode0, object0);
}"
2274,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test34()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      ASTSetAddNode aSTSetAddNode0 = new ASTSetAddNode(2128);
      Object object0 = operatorController0.visit(aSTSetAddNode0, (Object) null);
}"
2275,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test35()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      ASTSetModNode aSTSetModNode0 = new ASTSetModNode(2128);
      Object object0 = operatorController0.visit(aSTSetModNode0, aSTSetModNode0);
}"
2276,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test36()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      ASTSetMultNode aSTSetMultNode0 = new ASTSetMultNode(2128);
      Object object0 = operatorController0.visit(aSTSetMultNode0, aSTSetMultNode0);
}"
2277,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test37()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      ASTSetMultNode aSTSetMultNode0 = new ASTSetMultNode(2128);
      Object object0 = operatorController0.visit(aSTSetMultNode0, aSTSetMultNode0);
      ASTModNode aSTModNode0 = new ASTModNode(2128);
      Object object1 = operatorController0.visit(aSTModNode0, object0);
}"
2278,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test38()  throws Throwable  {
      OperatorController operatorController0 = OperatorController.INSTANCE;
      Integer integer0 = new Integer(0);
      Object object0 = operatorController0.visit((ASTSetAndNode) null, integer0);
}"
2279,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test39()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      ASTAddNode aSTAddNode0 = new ASTAddNode(1833);
      Object object0 = operatorController0.visit(aSTAddNode0, operatorController0);
}"
2280,"    protected Object visit(final ASTNotNode node, final Object data) {
        return true;
    }","  public void test40()  throws Throwable  {
      OperatorController operatorController0 = new OperatorController();
      ASTAddNode aSTAddNode0 = new ASTAddNode(1833);
      Object object0 = operatorController0.visit(aSTAddNode0, operatorController0);
      ASTBitwiseXorNode aSTBitwiseXorNode0 = new ASTBitwiseXorNode((Parser) null, 1833);
      Object object1 = operatorController0.visit(aSTBitwiseXorNode0, object0);
}"
2281,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test0()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseInteger(""0~cb"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
         //
         // For input string: \""~cb\""
         //
         verifyException(""java.lang.NumberFormatException"", e);
      }
  }"
2282,"    static Number parseDouble(final String s) {
        final NumberParser np  = new NumberParser();
        np.setReal(s);
        return np.getLiteralValue();
    }","  public void test1()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseDouble(""jH-e-snN"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.math.BigDecimal"", e);
      }
  }"
2283,"    static Number parseDouble(final String s) {
        final NumberParser np  = new NumberParser();
        np.setReal(s);
        return np.getLiteralValue();
    }","  public void test2()  throws Throwable  {
      Number number0 = NumberParser.parseDouble(""4D"");
}"
2284,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test3()  throws Throwable  {
      Number number0 = NumberParser.parseInteger(""-6"");
}"
2285,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test4()  throws Throwable  {
      Number number0 = NumberParser.parseInteger(""0"");
}"
2286,"    static Number parseDouble(final String s) {
        final NumberParser np  = new NumberParser();
        np.setReal(s);
        return np.getLiteralValue();
    }","  public void test5()  throws Throwable  {
      Number number0 = NumberParser.parseDouble(""0"");
}"
2287,"    static Number parseDouble(final String s) {
        final NumberParser np  = new NumberParser();
        np.setReal(s);
        return np.getLiteralValue();
    }","  public void test6()  throws Throwable  {
      Number number0 = NumberParser.parseDouble(""-6"");
}"
2288,"    boolean isInteger() {
        return Integer.class.equals(clazz);
    }","  public void test7()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setNatural(""0"");
      boolean boolean0 = numberParser0.isInteger();
}"
2289,"    Number getLiteralValue() {
        return literal;
    }","  public void test8()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      Number number0 = numberParser0.getLiteralValue();
}"
2290,"    Number getLiteralValue() {
        return literal;
    }","  public void test9()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setNatural(""0"");
      Number number0 = numberParser0.getLiteralValue();
}"
2291,"    Number getLiteralValue() {
        return literal;
    }","  public void test10()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setReal(""6"");
      Number number0 = numberParser0.getLiteralValue();
}"
2292,"    public String toString() {
        if (literal == null || clazz == null || Double.isNaN(literal.doubleValue())) {
            return ""NaN"";
        }
        if (BigDecimal.class.equals(clazz)) {
            synchronized (BIGDF) {
                return BIGDF.format(literal);
            }
        }
        final StringBuilder strb = new StringBuilder(literal.toString());
        if (Float.class.equals(clazz)) {
            strb.append('f');
        } else if (Double.class.equals(clazz)) {
            strb.append('d');
        } else if (BigInteger.class.equals(clazz)) {
            strb.append('h');
        } else if (Long.class.equals(clazz)) {
            strb.append('l');
        }
        return strb.toString();
    }","  public void test11()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setNatural(""6"");
      Class<? extends Number> class0 = numberParser0.getLiteralClass();
}"
2293,"    void setReal(final String s) {
        Number result;
        Class<? extends Number> rclass;
        if (""#NaN"".equals(s) || ""NaN"".equals(s)) {
            result = Double.NaN;
            rclass = Double.class;
        } else {
            final int last = s.length() - 1;
            switch (s.charAt(last)) {
                case 'b':
                case 'B': {
                    rclass = BigDecimal.class;
                    result = new BigDecimal(s.substring(0, last));
                    break;
                }
                case 'f':
                case 'F': {
                    rclass = Float.class;
                    result = Float.valueOf(s.substring(0, last));
                    break;
                }
                case 'd':
                case 'D':
                    rclass = Double.class;
                    result = Double.valueOf(s.substring(0, last));
                    break;
                default: {
                    rclass = Double.class;
                    try {
                        result = Double.valueOf(s);
                    } catch (final NumberFormatException take3) {
                        result = new BigDecimal(s);
                    }
                    break;
                }
            }
        }
        literal = result;
        clazz = rclass;
    }","  public void test12()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      // Undeclared exception!
      try { 
        numberParser0.setReal("""");
        fail(""Expecting exception: StringIndexOutOfBoundsException"");
      } catch(StringIndexOutOfBoundsException e) {
      }
  }"
2294,"    void setReal(final String s) {
        Number result;
        Class<? extends Number> rclass;
        if (""#NaN"".equals(s) || ""NaN"".equals(s)) {
            result = Double.NaN;
            rclass = Double.class;
        } else {
            final int last = s.length() - 1;
            switch (s.charAt(last)) {
                case 'b':
                case 'B': {
                    rclass = BigDecimal.class;
                    result = new BigDecimal(s.substring(0, last));
                    break;
                }
                case 'f':
                case 'F': {
                    rclass = Float.class;
                    result = Float.valueOf(s.substring(0, last));
                    break;
                }
                case 'd':
                case 'D':
                    rclass = Double.class;
                    result = Double.valueOf(s.substring(0, last));
                    break;
                default: {
                    rclass = Double.class;
                    try {
                        result = Double.valueOf(s);
                    } catch (final NumberFormatException take3) {
                        result = new BigDecimal(s);
                    }
                    break;
                }
            }
        }
        literal = result;
        clazz = rclass;
    }","  public void test13()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      // Undeclared exception!
      try { 
        numberParser0.setReal((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.parser.NumberParser"", e);
      }
  }"
2295,"    void setNatural(String s) {
        Number result;
        Class<? extends Number> rclass;
        // determine the base
        final int base;
        if (s.charAt(0) == '0') {
            if ((s.length() > 1 && (s.charAt(1) == 'x' || s.charAt(1) == 'X'))) {
                base = 16;
                s = s.substring(2); // Trim the 0x off the front
            } else {
                base = 8;
            }
        } else {
            base = 10;
        }
        final int last = s.length() - 1;
        switch (s.charAt(last)) {
            case 'l':
            case 'L': {
                rclass = Long.class;
                result = Long.valueOf(s.substring(0, last), base);
                break;
            }
            case 'h':
            case 'H': {
                rclass = BigInteger.class;
                result = new BigInteger(s.substring(0, last), base);
                break;
            }
            default: {
                rclass = Integer.class;
                try {
                    result = Integer.valueOf(s, base);
                } catch (final NumberFormatException take2) {
                    try {
                        result = Long.valueOf(s, base);
                    } catch (final NumberFormatException take3) {
                        result = new BigInteger(s, base);
                    }
                }
            }
        }
        literal = result;
        clazz = rclass;
    }","  public void test14()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      // Undeclared exception!
      try { 
        numberParser0.setNatural("""");
        fail(""Expecting exception: StringIndexOutOfBoundsException"");
      } catch(StringIndexOutOfBoundsException e) {
      }
  }"
2296,"    void setNatural(String s) {
        Number result;
        Class<? extends Number> rclass;
        // determine the base
        final int base;
        if (s.charAt(0) == '0') {
            if ((s.length() > 1 && (s.charAt(1) == 'x' || s.charAt(1) == 'X'))) {
                base = 16;
                s = s.substring(2); // Trim the 0x off the front
            } else {
                base = 8;
            }
        } else {
            base = 10;
        }
        final int last = s.length() - 1;
        switch (s.charAt(last)) {
            case 'l':
            case 'L': {
                rclass = Long.class;
                result = Long.valueOf(s.substring(0, last), base);
                break;
            }
            case 'h':
            case 'H': {
                rclass = BigInteger.class;
                result = new BigInteger(s.substring(0, last), base);
                break;
            }
            default: {
                rclass = Integer.class;
                try {
                    result = Integer.valueOf(s, base);
                } catch (final NumberFormatException take2) {
                    try {
                        result = Long.valueOf(s, base);
                    } catch (final NumberFormatException take3) {
                        result = new BigInteger(s, base);
                    }
                }
            }
        }
        literal = result;
        clazz = rclass;
    }","  public void test15()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      // Undeclared exception!
      try { 
        numberParser0.setNatural(""Iw+o"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
         //
         // Illegal embedded sign character
         //
         verifyException(""java.math.BigInteger"", e);
      }
  }"
2297,"    void setNatural(String s) {
        Number result;
        Class<? extends Number> rclass;
        // determine the base
        final int base;
        if (s.charAt(0) == '0') {
            if ((s.length() > 1 && (s.charAt(1) == 'x' || s.charAt(1) == 'X'))) {
                base = 16;
                s = s.substring(2); // Trim the 0x off the front
            } else {
                base = 8;
            }
        } else {
            base = 10;
        }
        final int last = s.length() - 1;
        switch (s.charAt(last)) {
            case 'l':
            case 'L': {
                rclass = Long.class;
                result = Long.valueOf(s.substring(0, last), base);
                break;
            }
            case 'h':
            case 'H': {
                rclass = BigInteger.class;
                result = new BigInteger(s.substring(0, last), base);
                break;
            }
            default: {
                rclass = Integer.class;
                try {
                    result = Integer.valueOf(s, base);
                } catch (final NumberFormatException take2) {
                    try {
                        result = Long.valueOf(s, base);
                    } catch (final NumberFormatException take3) {
                        result = new BigInteger(s, base);
                    }
                }
            }
        }
        literal = result;
        clazz = rclass;
    }","  public void test16()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      // Undeclared exception!
      try { 
        numberParser0.setNatural((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.parser.NumberParser"", e);
      }
  }"
2298,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test17()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseInteger("""");
        fail(""Expecting exception: StringIndexOutOfBoundsException"");
      } catch(StringIndexOutOfBoundsException e) {
      }
  }"
2299,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test18()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseInteger((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.parser.NumberParser"", e);
      }
  }"
2300,"    static Number parseDouble(final String s) {
        final NumberParser np  = new NumberParser();
        np.setReal(s);
        return np.getLiteralValue();
    }","  public void test19()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseDouble((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.jexl3.parser.NumberParser"", e);
      }
  }"
2301,"    void setReal(final String s) {
        Number result;
        Class<? extends Number> rclass;
        if (""#NaN"".equals(s) || ""NaN"".equals(s)) {
            result = Double.NaN;
            rclass = Double.class;
        } else {
            final int last = s.length() - 1;
            switch (s.charAt(last)) {
                case 'b':
                case 'B': {
                    rclass = BigDecimal.class;
                    result = new BigDecimal(s.substring(0, last));
                    break;
                }
                case 'f':
                case 'F': {
                    rclass = Float.class;
                    result = Float.valueOf(s.substring(0, last));
                    break;
                }
                case 'd':
                case 'D':
                    rclass = Double.class;
                    result = Double.valueOf(s.substring(0, last));
                    break;
                default: {
                    rclass = Double.class;
                    try {
                        result = Double.valueOf(s);
                    } catch (final NumberFormatException take3) {
                        result = new BigDecimal(s);
                    }
                    break;
                }
            }
        }
        literal = result;
        clazz = rclass;
    }","  public void test20()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      // Undeclared exception!
      try { 
        numberParser0.setReal(""f"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
      }
  }"
2302,"    void setReal(final String s) {
        Number result;
        Class<? extends Number> rclass;
        if (""#NaN"".equals(s) || ""NaN"".equals(s)) {
            result = Double.NaN;
            rclass = Double.class;
        } else {
            final int last = s.length() - 1;
            switch (s.charAt(last)) {
                case 'b':
                case 'B': {
                    rclass = BigDecimal.class;
                    result = new BigDecimal(s.substring(0, last));
                    break;
                }
                case 'f':
                case 'F': {
                    rclass = Float.class;
                    result = Float.valueOf(s.substring(0, last));
                    break;
                }
                case 'd':
                case 'D':
                    rclass = Double.class;
                    result = Double.valueOf(s.substring(0, last));
                    break;
                default: {
                    rclass = Double.class;
                    try {
                        result = Double.valueOf(s);
                    } catch (final NumberFormatException take3) {
                        result = new BigDecimal(s);
                    }
                    break;
                }
            }
        }
        literal = result;
        clazz = rclass;
    }","  public void test21()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      // Undeclared exception!
      try { 
        numberParser0.setReal(""java.lang.Double@0000000002d"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
      }
  }"
2303,"    static Number parseDouble(final String s) {
        final NumberParser np  = new NumberParser();
        np.setReal(s);
        return np.getLiteralValue();
    }","  public void test22()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseDouble(""MeF"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
      }
  }"
2304,"    static Number parseDouble(final String s) {
        final NumberParser np  = new NumberParser();
        np.setReal(s);
        return np.getLiteralValue();
    }","  public void test23()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseDouble(""!qQB"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""java.math.BigDecimal"", e);
      }
  }"
2305,"    void setReal(final String s) {
        Number result;
        Class<? extends Number> rclass;
        if (""#NaN"".equals(s) || ""NaN"".equals(s)) {
            result = Double.NaN;
            rclass = Double.class;
        } else {
            final int last = s.length() - 1;
            switch (s.charAt(last)) {
                case 'b':
                case 'B': {
                    rclass = BigDecimal.class;
                    result = new BigDecimal(s.substring(0, last));
                    break;
                }
                case 'f':
                case 'F': {
                    rclass = Float.class;
                    result = Float.valueOf(s.substring(0, last));
                    break;
                }
                case 'd':
                case 'D':
                    rclass = Double.class;
                    result = Double.valueOf(s.substring(0, last));
                    break;
                default: {
                    rclass = Double.class;
                    try {
                        result = Double.valueOf(s);
                    } catch (final NumberFormatException take3) {
                        result = new BigDecimal(s);
                    }
                    break;
                }
            }
        }
        literal = result;
        clazz = rclass;
    }","  public void test24()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setReal(""NaN"");
  }"
2306,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test25()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseInteger(""+3@1T{ruKxYc8Bl"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
         //
         // For input string: \""+3@1T{ruKxYc8B\""
         //
         verifyException(""java.lang.NumberFormatException"", e);
      }
  }"
2307,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test26()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseInteger(""Gh"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
         //
         // For input string: \""G\""
         //
         verifyException(""java.lang.NumberFormatException"", e);
      }
  }"
2308,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test27()  throws Throwable  {
      Number number0 = NumberParser.parseInteger(""0X88"");
}"
2309,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test28()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseInteger(""0.0b"");
        fail(""Expecting exception: NumberFormatException"");
      } catch(NumberFormatException e) {
         //
         // For input string: \"".0b\""
         //
         verifyException(""java.lang.NumberFormatException"", e);
      }
  }"
2310,"    public String toString() {
        if (literal == null || clazz == null || Double.isNaN(literal.doubleValue())) {
            return ""NaN"";
        }
        if (BigDecimal.class.equals(clazz)) {
            synchronized (BIGDF) {
                return BIGDF.format(literal);
            }
        }
        final StringBuilder strb = new StringBuilder(literal.toString());
        if (Float.class.equals(clazz)) {
            strb.append('f');
        } else if (Double.class.equals(clazz)) {
            strb.append('d');
        } else if (BigInteger.class.equals(clazz)) {
            strb.append('h');
        } else if (Long.class.equals(clazz)) {
            strb.append('l');
        }
        return strb.toString();
    }","  public void test29()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setNatural(""5L"");
      String string0 = numberParser0.toString();
}"
2311,"    public String toString() {
        if (literal == null || clazz == null || Double.isNaN(literal.doubleValue())) {
            return ""NaN"";
        }
        if (BigDecimal.class.equals(clazz)) {
            synchronized (BIGDF) {
                return BIGDF.format(literal);
            }
        }
        final StringBuilder strb = new StringBuilder(literal.toString());
        if (Float.class.equals(clazz)) {
            strb.append('f');
        } else if (Double.class.equals(clazz)) {
            strb.append('d');
        } else if (BigInteger.class.equals(clazz)) {
            strb.append('h');
        } else if (Long.class.equals(clazz)) {
            strb.append('l');
        }
        return strb.toString();
    }","  public void test30()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setNatural(""1H"");
      String string0 = numberParser0.toString();
}"
2312,"    public String toString() {
        if (literal == null || clazz == null || Double.isNaN(literal.doubleValue())) {
            return ""NaN"";
        }
        if (BigDecimal.class.equals(clazz)) {
            synchronized (BIGDF) {
                return BIGDF.format(literal);
            }
        }
        final StringBuilder strb = new StringBuilder(literal.toString());
        if (Float.class.equals(clazz)) {
            strb.append('f');
        } else if (Double.class.equals(clazz)) {
            strb.append('d');
        } else if (BigInteger.class.equals(clazz)) {
            strb.append('h');
        } else if (Long.class.equals(clazz)) {
            strb.append('l');
        }
        return strb.toString();
    }","  public void test31()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setReal(""6"");
      String string0 = numberParser0.toString();
}"
2313,"    public String toString() {
        if (literal == null || clazz == null || Double.isNaN(literal.doubleValue())) {
            return ""NaN"";
        }
        if (BigDecimal.class.equals(clazz)) {
            synchronized (BIGDF) {
                return BIGDF.format(literal);
            }
        }
        final StringBuilder strb = new StringBuilder(literal.toString());
        if (Float.class.equals(clazz)) {
            strb.append('f');
        } else if (Double.class.equals(clazz)) {
            strb.append('d');
        } else if (BigInteger.class.equals(clazz)) {
            strb.append('h');
        } else if (Long.class.equals(clazz)) {
            strb.append('l');
        }
        return strb.toString();
    }","  public void test32()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setReal(""0.0b"");
      String string0 = numberParser0.toString();
}"
2314,"    public String toString() {
        if (literal == null || clazz == null || Double.isNaN(literal.doubleValue())) {
            return ""NaN"";
        }
        if (BigDecimal.class.equals(clazz)) {
            synchronized (BIGDF) {
                return BIGDF.format(literal);
            }
        }
        final StringBuilder strb = new StringBuilder(literal.toString());
        if (Float.class.equals(clazz)) {
            strb.append('f');
        } else if (Double.class.equals(clazz)) {
            strb.append('d');
        } else if (BigInteger.class.equals(clazz)) {
            strb.append('h');
        } else if (Long.class.equals(clazz)) {
            strb.append('l');
        }
        return strb.toString();
    }","  public void test33()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setNatural(""0"");
      String string0 = numberParser0.toString();
}"
2315,"    public String toString() {
        if (literal == null || clazz == null || Double.isNaN(literal.doubleValue())) {
            return ""NaN"";
        }
        if (BigDecimal.class.equals(clazz)) {
            synchronized (BIGDF) {
                return BIGDF.format(literal);
            }
        }
        final StringBuilder strb = new StringBuilder(literal.toString());
        if (Float.class.equals(clazz)) {
            strb.append('f');
        } else if (Double.class.equals(clazz)) {
            strb.append('d');
        } else if (BigInteger.class.equals(clazz)) {
            strb.append('h');
        } else if (Long.class.equals(clazz)) {
            strb.append('l');
        }
        return strb.toString();
    }","  public void test34()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      numberParser0.setReal(""#NaN"");
      String string0 = numberParser0.toString();
}"
2316,"    public String toString() {
        if (literal == null || clazz == null || Double.isNaN(literal.doubleValue())) {
            return ""NaN"";
        }
        if (BigDecimal.class.equals(clazz)) {
            synchronized (BIGDF) {
                return BIGDF.format(literal);
            }
        }
        final StringBuilder strb = new StringBuilder(literal.toString());
        if (Float.class.equals(clazz)) {
            strb.append('f');
        } else if (Double.class.equals(clazz)) {
            strb.append('d');
        } else if (BigInteger.class.equals(clazz)) {
            strb.append('h');
        } else if (Long.class.equals(clazz)) {
            strb.append('l');
        }
        return strb.toString();
    }","  public void test35()  throws Throwable  {
      NumberParser numberParser0 = new NumberParser();
      String string0 = numberParser0.toString();
}"
2317,"    static Number parseInteger(final String s) {
        final NumberParser np  = new NumberParser();
        np.setNatural(s);
        return np.getLiteralValue();
    }","  public void test36()  throws Throwable  {
      Number number0 = NumberParser.parseInteger(""0x0b"");
}"
2318,"    static Number parseDouble(final String s) {
        final NumberParser np  = new NumberParser();
        np.setReal(s);
        return np.getLiteralValue();
    }","  public void test37()  throws Throwable  {
      // Undeclared exception!
      try { 
        NumberParser.parseDouble("""");
        fail(""Expecting exception: StringIndexOutOfBoundsException"");
      } catch(StringIndexOutOfBoundsException e) {
      }
  }"
