,method,test
1843,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }
        if (other instanceof Vector1D) {
            final Vector1D rhs = (Vector1D) other;
            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(x, rhs.x) == 0;
        }
        return false;
    }","  public void test93()  throws Throwable  {
      Vector1D vector1D0 = Vector1D.of((-0.999999999999998));
      Vector1D.Unit vector1D_Unit0 = vector1D0.normalize();
      Object object0 = new Object();
      boolean boolean0 = vector1D_Unit0.equals(object0);
}"
1844,"    public double getX() {
        return x;
    }","  public void test94()  throws Throwable  {
      Vector1D vector1D0 = Vector1D.of((-0.999999999999998));
      Vector1D.Unit vector1D_Unit0 = vector1D0.normalize();
      Object object0 = new Object();
      boolean boolean0 = vector1D_Unit0.equals(object0);
}"
1845,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }
        if (other instanceof Vector1D) {
            final Vector1D rhs = (Vector1D) other;
            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(x, rhs.x) == 0;
        }
        return false;
    }","  public void test95()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      boolean boolean0 = vector1D_Unit0.equals(vector1D_Unit0);
}"
1846,"    public int hashCode() {
        if (isNaN()) {
            return 857;
        }
        return 403 * Double.hashCode(x);
    }","  public void test96()  throws Throwable  {
      Vector1D vector1D0 = Vector1D.NEGATIVE_INFINITY;
      vector1D0.NaN.hashCode();
  }"
1847,"    public double getX() {
        return x;
    }","  public void test97()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.from((-1003.47134862762));
      vector1D_Unit0.hashCode();
}"
1848,"    public double norm() {
        return Vectors.norm(x);
    }","  public void test98()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Vector1D.Unit vector1D_Unit1 = Vector1D.Unit.from(0.6);
      double double0 = vector1D_Unit1.angle((Vector1D) vector1D_Unit0);
}"
1849,"    public double angle(final Vector1D v) {
        // validate the norm values
        getCheckedNorm();
        v.getCheckedNorm();

        final double sig1 = Math.signum(x);
        final double sig2 = Math.signum(v.x);

        // the angle is 0 if the x value signs are the same and pi if not
        return (sig1 == sig2) ? 0.0 : Math.PI;
    }","  public void test99()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Vector1D.Unit vector1D_Unit1 = Vector1D.Unit.from(0.6);
      double double0 = vector1D_Unit1.angle((Vector1D) vector1D_Unit0);
}"
1850,"    public boolean isInfinite() {
        return !isNaN() && Double.isInfinite(x);
    }","  public void test100()  throws Throwable  {
      Vector1D vector1D0 = Vector1D.NEGATIVE_INFINITY;
      boolean boolean0 = vector1D0.isInfinite();
}"
1851,"    public boolean isInfinite() {
        return !isNaN() && Double.isInfinite(x);
    }","  public void test101()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      boolean boolean0 = vector1D_Unit0.isInfinite();
}"
1852,"    public boolean isInfinite() {
        return !isNaN() && Double.isInfinite(x);
    }","  public void test102()  throws Throwable  {
      Vector1D vector1D0 = Vector1D.NaN;
      boolean boolean0 = vector1D0.isInfinite();
}"
1853,"    public Vector1D transform(final UnaryOperator<Vector1D> fn) {
        return fn.apply(this);
    }","  public void test103()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      // Undeclared exception!
      try { 
        vector1D_Unit0.POSITIVE_INFINITY.transform((UnaryOperator<Vector1D>) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.geometry.euclidean.oned.Vector1D"", e);
      }
  }"
1854,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }
        if (other instanceof Vector1D) {
            final Vector1D rhs = (Vector1D) other;
            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(x, rhs.x) == 0;
        }
        return false;
    }","  public void test104()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      Vector1D.Unit vector1D_Unit1 = Vector1D.Unit.MINUS;
      boolean boolean0 = vector1D_Unit0.equals(vector1D_Unit1);
}"
1855,"    public boolean equals(final Object other) {
        if (this == other) {
            return true;
        }
        if (other instanceof Vector1D) {
            final Vector1D rhs = (Vector1D) other;
            if (rhs.isNaN()) {
                return this.isNaN();
            }

            return Double.compare(x, rhs.x) == 0;
        }
        return false;
    }","  public void test105()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      Vector1D.Unit vector1D_Unit1 = Vector1D.Unit.MINUS;
      boolean boolean0 = vector1D_Unit0.equals(vector1D_Unit1);
}"
1856,"    public String toString() {
        return SimpleTupleFormat.getDefault().format(x);
    }","  public void test106()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      String string0 = vector1D_Unit0.toString();
}"
1857,"    public double distanceSq(final Vector1D v) {
        return Vectors.normSq(x - v.x);
    }","  public void test107()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      double double0 = vector1D_Unit0.distanceSq((Vector1D) vector1D_Unit0);
}"
1858,"    public boolean isNaN() {
        return Double.isNaN(x);
    }","  public void test108()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      Vector1D vector1D0 = vector1D_Unit0.NaN.subtract(0.6, (Vector1D) vector1D_Unit0);
      Vector1D vector1D1 = vector1D0.negate();
}"
1859,"    public boolean isFinite() {
        return Double.isFinite(x);
    }","  public void test109()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      boolean boolean0 = vector1D_Unit0.POSITIVE_INFINITY.isFinite();
}"
1860,,"  public void test110()  throws Throwable  {
      Vector1D vector1D0 = Vector1D.NEGATIVE_INFINITY;
      // Undeclared exception!
      try { 
        Vector1D.Unit.from(vector1D0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal norm: Infinity
         //
         verifyException(""org.apache.commons.geometry.euclidean.internal.Vectors"", e);
      }
  }"
1861,"    public double dot(final Vector1D v) {
        return x * v.x;
    }","  public void test111()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      double double0 = vector1D_Unit0.dot((Vector1D) vector1D_Unit0);
}"
1862,"    public double distance(final Vector1D v) {
        return Vectors.norm(x - v.x);
    }","  public void test112()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      double double0 = vector1D_Unit0.distance((Vector1D) vector1D_Unit0);
}"
1863,"    public double getX() {
        return x;
    }","  public void test113()  throws Throwable  {
      Vector1D vector1D0 = Vector1D.of((-0.999999999999998));
      Vector1D.Unit vector1D_Unit0 = vector1D0.normalize();
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(true).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      vector1D_Unit0.POSITIVE_INFINITY.isZero(precision_DoubleEquivalence0);
}"
1864,"    public Unit directionTo(final Vector1D v) {
        return vectorTo(v).normalize();
    }","  public void test114()  throws Throwable  {
      Vector1D vector1D0 = Vector1D.POSITIVE_INFINITY;
      // Undeclared exception!
      try { 
        vector1D0.directionTo(vector1D0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Illegal norm: NaN
         //
         verifyException(""org.apache.commons.geometry.euclidean.internal.Vectors"", e);
      }
  }"
1865,"    public static Vector1D parse(final String str) {
        return SimpleTupleFormat.getDefault().parse(str, Vector1D::new);
    }","  public void test115()  throws Throwable  {
      // Undeclared exception!
      try { 
        Vector1D.parse((String) null);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.geometry.core.internal.SimpleTupleFormat"", e);
      }
  }"
1866,"    public int getDimension() {
        return 1;
    }","  public void test116()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      int int0 = vector1D_Unit0.getDimension();
}"
1867,"    public double getX() {
        return x;
    }","  public void test117()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Vector1D vector1D0 = vector1D_Unit0.subtract(0.989, (Vector1D) vector1D_Unit0);
      Vector1D vector1D1 = vector1D0.withNorm(0.989);
}"
1868,"    public double getX() {
        return x;
    }","  public void test118()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Vector1D vector1D0 = vector1D_Unit0.subtract(0.989, (Vector1D) vector1D_Unit0);
      Vector1D vector1D1 = vector1D0.withNorm(0.989);
}"
1869,"    public double getX() {
        return x;
    }","  public void test119()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      Vector1D vector1D0 = vector1D_Unit0.add(4791.6, (Vector1D) vector1D_Unit0);
      Vector1D vector1D1 = vector1D0.withNorm(4791.6);
}"
1870,"    public double getX() {
        return x;
    }","  public void test120()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      Vector1D vector1D0 = vector1D_Unit0.add(4791.6, (Vector1D) vector1D_Unit0);
      Vector1D vector1D1 = vector1D0.withNorm(4791.6);
}"
1871,"    public double normSq() {
        return Vectors.normSq(x);
    }","  public void test121()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      double double0 = vector1D_Unit0.normSq();
}"
1872,"    public double getX() {
        return x;
    }","  public void test122()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Vector1D vector1D0 = vector1D_Unit0.withNorm(0.0);
}"
1873,"    public double norm() {
        return Vectors.norm(x);
    }","  public void test123()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      double double0 = vector1D_Unit0.angle((Vector1D) vector1D_Unit0);
}"
1874,"    public double angle(final Vector1D v) {
        // validate the norm values
        getCheckedNorm();
        v.getCheckedNorm();

        final double sig1 = Math.signum(x);
        final double sig2 = Math.signum(v.x);

        // the angle is 0 if the x value signs are the same and pi if not
        return (sig1 == sig2) ? 0.0 : Math.PI;
    }","  public void test124()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      double double0 = vector1D_Unit0.angle((Vector1D) vector1D_Unit0);
}"
1875,"    public boolean isInfinite() {
        return !isNaN() && Double.isInfinite(x);
    }","  public void test125()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Vector1D.Unit vector1D_Unit1 = vector1D_Unit0.normalizeOrNull();
}"
1876,"    public static Vector1D of(final double x) {
        return new Vector1D(x);
    }","  public void test126()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Vector1D.Sum vector1D_Sum0 = Vector1D.Sum.of((Vector1D) vector1D_Unit0);
}"
1877,"    public static Vector1D of(final double x) {
        return new Vector1D(x);
    }","  public void test127()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Vector1D[] vector1DArray0 = new Vector1D[9];
      // Undeclared exception!
      try { 
        Vector1D.Sum.of((Vector1D) vector1D_Unit0, vector1DArray0);
        fail(""Expecting exception: NullPointerException"");
      } catch(NullPointerException e) {
         //
         // no message in exception (getMessage() returned null)
         //
         verifyException(""org.apache.commons.geometry.euclidean.oned.Vector1D"", e);
      }
  }"
1878,"    public static Interval of(final double a, final double b, final Precision.DoubleEquivalence precision) {
        validateIntervalValues(a, b);

        final double min = Math.min(a, b);
        final double max = Math.max(a, b);

        final OrientedPoint minBoundary = Double.isFinite(min) ?
                OrientedPoints.fromLocationAndDirection(min, false, precision) :
                null;

        final OrientedPoint maxBoundary = Double.isFinite(max) ?
                OrientedPoints.fromLocationAndDirection(max, true, precision) :
                null;

        if (minBoundary == null && maxBoundary == null) {
            return FULL;
        }

        return new Interval(minBoundary, maxBoundary);
    }","  public void test0()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      Interval interval0 = Interval.of(0.0, 0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMinBoundary();
      UnaryOperator<Vector1D> unaryOperator0 = UnaryOperator.identity();
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.from(unaryOperator0);
      OrientedPoint orientedPoint1 = orientedPoint0.transform(affineTransformMatrix1D0);
      // Undeclared exception!
      try { 
        Interval.of(orientedPoint1, orientedPoint0);
        fail(""Expecting exception: IllegalArgumentException"");
      } catch(IllegalArgumentException e) {
         //
         // Invalid interval: hyperplanes have same orientation: OrientedPoint[point= (0.0), direction= (-1.0)], OrientedPoint[point= (0.0), direction= (-1.0)]
         //
         verifyException(""org.apache.commons.geometry.euclidean.oned.Interval"", e);
      }
  }"
1879,"    public Interval transform(final Transform<Vector1D> transform) {
        final OrientedPoint transformedMin = (minBoundary != null) ?
                minBoundary.transform(transform) :
                null;
        final OrientedPoint transformedMax = (maxBoundary != null) ?
                maxBoundary.transform(transform) :
                null;

        return of(transformedMin, transformedMax);
    }","  public void test1()  throws Throwable  {
      Interval interval0 = Interval.full();
      Interval interval1 = interval0.transform((Transform<Vector1D>) null);
}"
1880,"    public double getSize() {
        if (isInfinite()) {
            return Double.POSITIVE_INFINITY;
        }

        return getMax() - getMin();
    }","  public void test2()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false, false, false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      doReturn(0.0, 0.0, 0.0, 0.0).when(precision_DoubleEquivalence0).signum(anyDouble());
      OrientedPoint orientedPoint0 = new OrientedPoint(vector1D_Unit0, false, precision_DoubleEquivalence0);
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.createTranslation((Vector1D) vector1D_Unit0);
      OrientedPoint orientedPoint1 = orientedPoint0.transform(affineTransformMatrix1D0);
      OrientedPoint orientedPoint2 = orientedPoint1.reverse();
      Interval interval0 = Interval.of(orientedPoint2, orientedPoint0);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1881,"    public double getSize() {
        if (isInfinite()) {
            return Double.POSITIVE_INFINITY;
        }

        return getMax() - getMin();
    }","  public void test3()  throws Throwable  {
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.MINUS;
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false, false, false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      doReturn(0.0, 0.0, 0.0, 0.0).when(precision_DoubleEquivalence0).signum(anyDouble());
      OrientedPoint orientedPoint0 = new OrientedPoint(vector1D_Unit0, false, precision_DoubleEquivalence0);
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.createTranslation((Vector1D) vector1D_Unit0);
      OrientedPoint orientedPoint1 = orientedPoint0.transform(affineTransformMatrix1D0);
      OrientedPoint orientedPoint2 = orientedPoint1.reverse();
      Interval interval0 = Interval.of(orientedPoint2, orientedPoint0);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1882,"    public double getSize() {
        if (isInfinite()) {
            return Double.POSITIVE_INFINITY;
        }

        return getMax() - getMin();
    }","  public void test4()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      Interval interval0 = Interval.min(1603.3, precision_DoubleEquivalence0);
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.createScale(1603.3);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1883,"    public double getMin() {
        return (minBoundary != null) ? minBoundary.getLocation() : Double.NEGATIVE_INFINITY;
    }","  public void test5()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      Interval interval0 = Interval.min(1603.3, precision_DoubleEquivalence0);
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.createScale(1603.3);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1884,"    public double getMin() {
        return (minBoundary != null) ? minBoundary.getLocation() : Double.NEGATIVE_INFINITY;
    }","  public void test6()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      Interval interval0 = Interval.min(1603.3, precision_DoubleEquivalence0);
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.createScale(1603.3);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1885,"    public boolean isInfinite() {
        return minBoundary == null || maxBoundary == null;
    }","  public void test7()  throws Throwable  {
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.identity();
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      Interval interval0 = Interval.max((-2759.48456), precision_DoubleEquivalence0);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1886,"    public double getMax() {
        return (maxBoundary != null) ? maxBoundary.getLocation() : Double.POSITIVE_INFINITY;
    }","  public void test8()  throws Throwable  {
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.identity();
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      Interval interval0 = Interval.max((-2759.48456), precision_DoubleEquivalence0);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1887,"    public double getMax() {
        return (maxBoundary != null) ? maxBoundary.getLocation() : Double.POSITIVE_INFINITY;
    }","  public void test9()  throws Throwable  {
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.identity();
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      Interval interval0 = Interval.max((-2759.48456), precision_DoubleEquivalence0);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1888,"    public boolean hasMinBoundary() {
        return minBoundary != null;
    }","  public void test10()  throws Throwable  {
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.identity();
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      Interval interval0 = Interval.max((-2759.48456), precision_DoubleEquivalence0);
      Interval interval1 = interval0.transform(affineTransformMatrix1D0);
}"
1889,"    public double getMin() {
        return (minBoundary != null) ? minBoundary.getLocation() : Double.NEGATIVE_INFINITY;
    }","  public void test11()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(0.0, 0.0).when(precision_DoubleEquivalence0).signum(anyDouble());
      Interval interval0 = Interval.of(0.0, 0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMaxBoundary();
      OrientedPoint orientedPoint1 = orientedPoint0.reverse();
      Interval interval1 = Interval.of(orientedPoint1, orientedPoint0);
}"
1890,"    public double getMin() {
        return (minBoundary != null) ? minBoundary.getLocation() : Double.NEGATIVE_INFINITY;
    }","  public void test12()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(0.0, 0.0).when(precision_DoubleEquivalence0).signum(anyDouble());
      Interval interval0 = Interval.of(0.0, 0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMaxBoundary();
      OrientedPoint orientedPoint1 = orientedPoint0.reverse();
      Interval interval1 = Interval.of(orientedPoint1, orientedPoint0);
}"
1891,"    public static Interval of(final double a, final double b, final Precision.DoubleEquivalence precision) {
        validateIntervalValues(a, b);

        final double min = Math.min(a, b);
        final double max = Math.max(a, b);

        final OrientedPoint minBoundary = Double.isFinite(min) ?
                OrientedPoints.fromLocationAndDirection(min, false, precision) :
                null;

        final OrientedPoint maxBoundary = Double.isFinite(max) ?
                OrientedPoints.fromLocationAndDirection(max, true, precision) :
                null;

        if (minBoundary == null && maxBoundary == null) {
            return FULL;
        }

        return new Interval(minBoundary, maxBoundary);
    }","  public void test13()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(0.0, 0.0).when(precision_DoubleEquivalence0).signum(anyDouble());
      Interval interval0 = Interval.of(0.0, 0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMaxBoundary();
      OrientedPoint orientedPoint1 = orientedPoint0.reverse();
      Interval interval1 = Interval.of(orientedPoint1, orientedPoint0);
}"
1892,"    public boolean hasMaxBoundary() {
        return maxBoundary != null;
    }","  public void test14()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.min(Double.NEGATIVE_INFINITY, precision_DoubleEquivalence0);
}"
1893,"    public double getMin() {
        return (minBoundary != null) ? minBoundary.getLocation() : Double.NEGATIVE_INFINITY;
    }","  public void test15()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.max(Double.POSITIVE_INFINITY, precision_DoubleEquivalence0);
}"
1894,"    public double getSize() {
        if (isInfinite()) {
            return Double.POSITIVE_INFINITY;
        }

        return getMax() - getMin();
    }","  public void test16()  throws Throwable  {
      Interval interval0 = Interval.point(370.95824183326, (Precision.DoubleEquivalence) null);
      double double0 = interval0.getSize();
}"
1895,"    public double getSize() {
        if (isInfinite()) {
            return Double.POSITIVE_INFINITY;
        }

        return getMax() - getMin();
    }","  public void test17()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      doReturn(false).when(precision_DoubleEquivalence0).eq(anyDouble() , anyDouble());
      doReturn(0.0, 0.0).when(precision_DoubleEquivalence0).signum(anyDouble());
      Vector1D.Unit vector1D_Unit0 = Vector1D.Unit.PLUS;
      OrientedPoint orientedPoint0 = new OrientedPoint(vector1D_Unit0, false, precision_DoubleEquivalence0);
      AffineTransformMatrix1D affineTransformMatrix1D0 = AffineTransformMatrix1D.createScale((-1.0));
      OrientedPoint orientedPoint1 = orientedPoint0.transform(affineTransformMatrix1D0);
      Interval interval0 = Interval.of(orientedPoint1, orientedPoint0);
      double double0 = interval0.getSize();
}"
1896,"    public OrientedPoint getMinBoundary() {
        return minBoundary;
    }","  public void test18()  throws Throwable  {
      Interval interval0 = Interval.full();
      OrientedPoint orientedPoint0 = interval0.getMinBoundary();
}"
1897,"    public double getSize() {
        if (isInfinite()) {
            return Double.POSITIVE_INFINITY;
        }

        return getMax() - getMin();
    }","  public void test19()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.of(1166.7329232, 0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMinBoundary();
}"
1898,"    public OrientedPoint getMinBoundary() {
        return minBoundary;
    }","  public void test20()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.of(1166.7329232, 0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMinBoundary();
}"
1899,"    public OrientedPoint getMinBoundary() {
        return minBoundary;
    }","  public void test21()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.of(1166.7329232, 0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMinBoundary();
}"
1900,"    public double getSize() {
        if (isInfinite()) {
            return Double.POSITIVE_INFINITY;
        }

        return getMax() - getMin();
    }","  public void test22()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.point(1386.307566, precision_DoubleEquivalence0);
      double double0 = interval0.getMin();
}"
1901,"    public double getMin() {
        return (minBoundary != null) ? minBoundary.getLocation() : Double.NEGATIVE_INFINITY;
    }","  public void test23()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.point(1386.307566, precision_DoubleEquivalence0);
      double double0 = interval0.getMin();
}"
1902,"    public OrientedPoint getMaxBoundary() {
        return maxBoundary;
    }","  public void test24()  throws Throwable  {
      Interval interval0 = Interval.full();
      OrientedPoint orientedPoint0 = interval0.getMaxBoundary();
}"
1903,"    public double getMin() {
        return (minBoundary != null) ? minBoundary.getLocation() : Double.NEGATIVE_INFINITY;
    }","  public void test25()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.point(0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMaxBoundary();
}"
1904,"    public OrientedPoint getMaxBoundary() {
        return maxBoundary;
    }","  public void test26()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.point(0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMaxBoundary();
}"
1905,"    public OrientedPoint getMaxBoundary() {
        return maxBoundary;
    }","  public void test27()  throws Throwable  {
      Precision.DoubleEquivalence precision_DoubleEquivalence0 = mock(Precision.DoubleEquivalence.class, new ViolatedAssumptionAnswer());
      Interval interval0 = Interval.point(0.0, precision_DoubleEquivalence0);
      OrientedPoint orientedPoint0 = interval0.getMaxBoundary();
}"
